transaction_item_id,trans_id,item_id,item_price,quantity
855,trans191,05fry03,3.0,2
856,trans192,02crep02,5.0,1
857,trans192,04ngpp01,3.0,1
858,trans192,05fry01,2.0,1
859,trans193,01cmch02,6.0,1
860,trans193,02brln02,3.77,1
861,trans193,05fry01,2.0,1
862,trans193,05fry03,3.0,1
863,trans194,01hmsw02,4.6,1
864,trans194,01hmgd03,7.0,1
865,trans194,02crep02,5.0,1
866,trans194,04wtpe03,3.5,1
867,trans194,05fry03,3.0,1
868,trans195,01hmsw02,4.6,1
869,trans195,01hmsw03,7.23,1
870,trans195,02brln02,3.77,1
871,trans195,03guan02,5.5,1
872,trans195,05fry03,3.0,1
873,trans196,01hmsw03,7.23,1
874,trans196,02crep02,5.0,1
875,trans196,04gpip02,3.25,1
876,trans196,05fry03,3.0,1
877,trans196,05fry01,2.0,1
878,trans197,01avch02,5.0,1
879,trans197,05fry01,2.0,1
880,trans197,05fry02,2.5,1
881,trans198,01hmsw02,4.6,1
882,trans198,02brln02,3.77,1
884,trans198,05fry03,3.0,2
885,trans199,01hmsw02,4.6,1
886,trans199,02crep02,5.0,1
887,trans199,02brln02,3.77,1
888,trans199,05fry01,2.0,1
889,trans200,01chich02,10.0,1
890,trans200,02crep02,5.0,1
891,trans200,03srba02,5.0,1
892,trans200,04wtpe03,3.5,1
893,trans200,05fry03,3.0,1
894,trans201,01cmch03,12.0,1
895,trans201,01hmsw03,7.23,1
896,trans201,02brln02,3.77,1
898,trans201,05fry03,3.0,2
899,trans202,01avch02,5.0,1
900,trans202,02brln02,3.77,1
901,trans202,04wtpe01,3.0,1
902,trans202,05fry03,3.0,1
903,trans203,01chich02,10.0,1
905,trans203,03lucu01,4.0,2
906,trans203,05fry03,3.0,1
907,trans203,05fry02,2.5,1
908,trans204,01cmch02,6.0,1
909,trans204,02brln02,3.77,1
910,trans204,03srba01,3.5,1
912,trans204,05fry03,3.0,2
913,trans205,02brln02,3.77,1
914,trans205,03mgla01,4.0,1
915,trans205,05fry01,2.0,1
916,trans206,02crep02,5.0,1
917,trans206,05fry01,2.0,1
918,trans207,01cmch02,6.0,1
919,trans207,02brln02,3.77,1
920,trans207,04wtpe01,3.0,1
921,trans207,05fry01,2.0,1
922,trans208,02brln02,3.77,1
923,trans208,02crep02,5.0,1
924,trans208,03ciri01,4.0,1
925,trans208,05fry02,2.5,1
926,trans209,01cmch03,12.0,1
927,trans209,02crep02,5.0,1
928,trans209,02brln02,3.77,1
929,trans209,03lucu02,5.5,1
930,trans209,03ciri03,6.5,1
931,trans209,05fry03,3.0,1
932,trans210,01hmsw03,7.23,1
933,trans210,01chich02,10.0,1
934,trans210,02crep02,5.0,1
935,trans210,03srba01,3.5,1
936,trans210,05fry01,2.0,1
937,trans211,01hmgd02,4.5,1
938,trans211,01hmsw02,4.6,1
939,trans211,02crep02,5.0,1
940,trans211,03lucu03,6.5,1
941,trans211,03mgla01,4.0,1
942,trans211,05fry02,2.5,1
943,trans212,01cmch03,12.0,1
944,trans212,01chich02,10.0,1
945,trans212,02brln02,3.77,1
946,trans212,04gpip01,3.0,1
947,trans213,01cmch03,12.0,1
948,trans213,02crep02,5.0,1
949,trans213,02brln02,3.77,1
950,trans213,03guan03,6.5,1
951,trans213,05fry03,3.0,1
952,trans214,03guan02,5.5,1
953,trans214,05fry01,2.0,1
954,trans214,05fry03,3.0,1
955,trans215,01hmgd02,4.5,1
956,trans215,02brln02,3.77,1
957,trans215,04wtpe01,3.0,1
958,trans215,03guan02,5.5,1
960,trans215,05fry02,2.5,2
961,trans216,01cmch02,6.0,1
962,trans216,02crep02,5.0,1
963,trans216,03guan01,4.0,1
964,trans216,05fry01,2.0,1
965,trans217,01hmsw02,4.6,1
966,trans217,01hmsw03,7.23,1
967,trans217,02brln02,3.77,1
968,trans217,04ngpp01,3.0,1
969,trans217,05fry01,2.0,1
970,trans217,05fry02,2.5,1
971,trans218,01cmch03,12.0,1
972,trans218,04ngpi02,3.25,1
973,trans218,05fry01,2.0,1
974,trans219,01hmgd02,4.5,1
975,trans219,02crep02,5.0,1
976,trans219,03mgla01,4.0,1
977,trans219,05fry02,2.5,1
978,trans220,01avch03,8.62,1
979,trans220,01avch02,5.0,1
980,trans220,04gpip03,3.5,1
981,trans220,04ngpi01,3.0,1
983,trans220,05fry03,3.0,2
984,trans221,01avch03,8.62,1
985,trans221,03mgla03,6.5,1
986,trans221,03ciri02,5.5,1
987,trans221,05fry01,2.0,1
988,trans221,05fry03,3.0,1
989,trans222,01avch03,8.62,1
990,trans222,02crep02,5.0,1
991,trans222,04ngpi01,3.0,1
992,trans222,04gpip02,3.25,1
993,trans222,05fry01,2.0,1
994,trans223,01avch02,5.0,1
995,trans223,02brln02,3.77,1
996,trans223,03lucu03,6.5,1
997,trans223,04ngpi03,3.5,1
998,trans223,05fry03,3.0,1
999,trans224,01hmgd03,7.0,1
1001,trans224,02crep02,5.0,2
1002,trans224,03lucu03,6.5,1
1003,trans224,05fry03,3.0,1
1004,trans225,01hmgd02,4.5,1
1005,trans225,02brln02,3.77,1
1006,trans225,03lucu01,4.0,1
1007,trans225,05fry01,2.0,1
1008,trans226,01hmsw03,7.23,1
1009,trans226,02brln02,3.77,1
1011,trans226,03guan01,4.0,2
1012,trans226,05fry01,2.0,1
1013,trans227,01hmsw02,4.6,1
1014,trans227,02crep02,5.0,1
1015,trans227,02brln02,3.77,1
1016,trans227,03lucu03,6.5,1
1017,trans227,05fry03,3.0,1
1018,trans228,01hmgd03,7.0,1
1020,trans228,02crep02,5.0,2
1021,trans228,05fry03,3.0,1
1022,trans228,05fry02,2.5,1
1023,trans229,01hmgd02,4.5,1
1024,trans229,02brln02,3.77,1
1025,trans229,05fry03,3.0,1
1026,trans229,05fry01,2.0,1
1027,trans230,01hmgd02,4.5,1
1028,trans230,01chich02,10.0,1
1029,trans230,04ngpp02,3.25,1
1030,trans230,03srba03,6.0,1
1031,trans230,05fry01,2.0,1
1032,trans231,04ngpp03,3.5,1
1033,trans231,05fry03,3.0,1
1035,trans232,02crep02,5.0,2
1037,trans232,04gpip01,3.0,2
1038,trans233,02crep02,5.0,1
1039,trans233,02brln02,3.77,1
1040,trans233,03srba01,3.5,1
1041,trans233,05fry03,3.0,1
1042,trans234,01hmsw03,7.23,1
1043,trans234,01hmsw02,4.6,1
1045,trans234,02brln02,3.77,2
1046,trans234,04ngpi03,3.5,1
1047,trans234,05fry03,3.0,1
1048,trans235,01hmsw02,4.6,1
1049,trans235,02crep02,5.0,1
1050,trans235,04ngpp02,3.25,1
1051,trans235,05fry01,2.0,1
1052,trans236,02crep02,5.0,1
1053,trans236,04ngpi01,3.0,1
1054,trans236,05fry03,3.0,1
1055,trans237,01chich02,10.0,1
1056,trans237,01hmsw02,4.6,1
1057,trans237,02crep02,5.0,1
1058,trans237,03guan03,6.5,1
1059,trans237,05fry01,2.0,1
1060,trans238,01hmgd02,4.5,1
1061,trans238,02brln02,3.77,1
1062,trans238,04gpip01,3.0,1
1063,trans238,05fry01,2.0,1
1064,trans239,01avch03,8.62,1
1065,trans239,02brln02,3.77,1
1066,trans239,03lucu03,6.5,1
1067,trans239,03lucu02,5.5,1
1068,trans239,05fry01,2.0,1
1069,trans240,01hmgd02,4.5,1
1070,trans240,02brln02,3.77,1
1071,trans240,03mgla02,5.5,1
1072,trans240,05fry01,2.0,1
1073,trans241,01cmch02,6.0,1
1074,trans241,01chich02,10.0,1
1075,trans241,02brln02,3.77,1
1076,trans242,01avch02,5.0,1
1077,trans242,02crep02,5.0,1
1078,trans242,04gpip01,3.0,1
1079,trans242,05fry03,3.0,1
1080,trans243,01cmch03,12.0,1
1081,trans243,02brln02,3.77,1
1082,trans243,03srba03,6.0,1
1083,trans243,04gpip02,3.25,1
1084,trans243,05fry01,2.0,1
1085,trans244,01avch02,5.0,1
1086,trans244,02brln02,3.77,1
1087,trans244,03mgla01,4.0,1
1088,trans244,03lucu02,5.5,1
1089,trans244,05fry01,2.0,1
1090,trans245,01hmsw03,7.23,1
1091,trans245,01hmgd03,7.0,1
1092,trans245,02crep02,5.0,1
1093,trans245,05fry03,3.0,1
1094,trans246,01hmgd02,4.5,1
1095,trans246,02brln02,3.77,1
1096,trans246,04ngpi02,3.25,1
1097,trans246,05fry02,2.5,1
1098,trans246,05fry01,2.0,1
1099,trans247,01avch02,5.0,1
1100,trans247,03lucu03,6.5,1
1101,trans247,04ngpp03,3.5,1
1102,trans247,05fry02,2.5,1
1103,trans247,05fry03,3.0,1
1104,trans248,01cmch02,6.0,1
1105,trans248,03guan02,5.5,1
1106,trans248,05fry01,2.0,1
1107,trans249,01cmch03,12.0,1
1108,trans249,01chich02,10.0,1
1109,trans249,02brln02,3.77,1
1110,trans249,03lucu02,5.5,1
1111,trans249,05fry02,2.5,1
1112,trans250,01chich02,10.0,1
1113,trans250,02brln02,3.77,1
1114,trans250,04ngpi02,3.25,1
1115,trans250,04ngpp02,3.25,1
1116,trans250,05fry01,2.0,1
1117,trans251,01chich02,10.0,1
1118,trans251,02brln02,3.77,1
1119,trans251,03lucu01,4.0,1
1120,trans251,04ngpi03,3.5,1
1121,trans252,01hmgd02,4.5,1
1122,trans252,02crep02,5.0,1
1123,trans252,02brln02,3.77,1
1124,trans252,04gpip01,3.0,1
1125,trans252,05fry02,2.5,1
1126,trans253,02crep02,5.0,1
1127,trans253,04ngpp02,3.25,1
1128,trans253,05fry02,2.5,1
1129,trans254,01avch02,5.0,1
1130,trans254,01hmsw02,4.6,1
1132,trans254,02brln02,3.77,2
1133,trans254,04ngpp01,3.0,1
1134,trans254,04gpip02,3.25,1
1135,trans255,01hmgd02,4.5,1
1136,trans255,04gpip02,3.25,1
1137,trans255,05fry02,2.5,1
1138,trans256,01avch02,5.0,1
1139,trans256,02crep02,5.0,1
1140,trans256,04wtpe02,3.25,1
1141,trans256,05fry01,2.0,1
1142,trans257,02brln02,3.77,1
1143,trans258,01avch03,8.62,1
1144,trans258,02brln02,3.77,1
1145,trans258,04wtpe02,3.25,1
1146,trans258,04ngpp02,3.25,1
1147,trans258,05fry02,2.5,1
1148,trans259,01chich02,10.0,1
1149,trans259,02brln02,3.77,1
1150,trans259,04ngpi01,3.0,1
1151,trans259,05fry02,2.5,1
1152,trans260,01cmch02,6.0,1
1153,trans260,04gpip02,3.25,1
1154,trans260,05fry01,2.0,1
1155,trans260,05fry03,3.0,1
1156,trans261,01chich02,10.0,1
1157,trans261,02crep02,5.0,1
1158,trans261,03mgla03,6.5,1
1159,trans261,05fry02,2.5,1
1160,trans262,01hmgd03,7.0,1
1161,trans262,02crep02,5.0,1
1162,trans262,05fry03,3.0,1
1163,trans262,05fry02,2.5,1
1164,trans263,01avch03,8.62,1
1165,trans263,02crep02,5.0,1
1166,trans263,03srba02,5.0,1
1167,trans264,01avch02,5.0,1
1169,trans264,02brln02,3.77,2
1170,trans264,04ngpi02,3.25,1
1171,trans264,05fry02,2.5,1
1172,trans265,01chich02,10.0,1
1173,trans265,01hmgd02,4.5,1
1174,trans265,02brln02,3.77,1
1175,trans265,03ciri03,6.5,1
1176,trans265,04wtpe02,3.25,1
1177,trans265,05fry03,3.0,1
1178,trans265,05fry01,2.0,1
1179,trans266,01cmch03,12.0,1
1180,trans266,01avch03,8.62,1
1181,trans266,02crep02,5.0,1
1182,trans266,02brln02,3.77,1
1183,trans266,04ngpp01,3.0,1
1184,trans266,05fry03,3.0,1
1185,trans267,01hmgd03,7.0,1
1186,trans267,02crep02,5.0,1
1187,trans267,02brln02,3.77,1
1188,trans267,04ngpi03,3.5,1
1189,trans267,05fry01,2.0,1
1190,trans268,01chich02,10.0,1
1191,trans268,02crep02,5.0,1
1192,trans268,02brln02,3.77,1
1193,trans268,04gpip02,3.25,1
1194,trans268,05fry01,2.0,1
1195,trans269,01cmch02,6.0,1
1196,trans269,01hmgd03,7.0,1
1197,trans269,02crep02,5.0,1
1198,trans269,05fry02,2.5,1
1199,trans270,01hmsw03,7.23,1
1200,trans270,01hmgd02,4.5,1
1201,trans270,02brln02,3.77,1
1202,trans270,02crep02,5.0,1
1203,trans270,05fry02,2.5,1
1204,trans271,02brln02,3.77,1
1205,trans271,04ngpp03,3.5,1
1206,trans271,04gpip02,3.25,1
1207,trans272,01cmch03,12.0,1
1208,trans272,01hmsw03,7.23,1
1209,trans272,02brln02,3.77,1
1210,trans272,04gpip01,3.0,1
1211,trans272,05fry01,2.0,1
1212,trans273,01hmsw03,7.23,1
1213,trans273,01chich02,10.0,1
1214,trans273,02brln02,3.77,1
1215,trans273,03ciri01,4.0,1
1216,trans273,03mgla01,4.0,1
1217,trans273,05fry01,2.0,1
1218,trans274,02brln02,3.77,1
1219,trans274,03ciri03,6.5,1
1220,trans274,03srba03,6.0,1
1222,trans274,05fry01,2.0,2
1223,trans275,01avch03,8.62,1
1224,trans275,02crep02,5.0,1
1225,trans275,05fry03,3.0,1
1227,trans276,01chich02,10.0,2
1228,trans276,02crep02,5.0,1
1230,trans276,05fry01,2.0,2
1231,trans277,01cmch02,6.0,1
1232,trans277,01hmsw03,7.23,1
1233,trans277,02brln02,3.77,1
1234,trans277,03srba02,5.0,1
1235,trans277,05fry02,2.5,1
1236,trans278,01avch02,5.0,1
1237,trans278,02brln02,3.77,1
1238,trans278,03srba01,3.5,1
1239,trans279,02brln02,3.77,1
1240,trans279,02crep02,5.0,1
1241,trans279,04ngpi02,3.25,1
1242,trans279,05fry02,2.5,1
1243,trans280,01cmch03,12.0,1
1244,trans280,01hmgd03,7.0,1
1245,trans280,02crep02,5.0,1
1246,trans280,03mgla02,5.5,1
1247,trans280,05fry03,3.0,1
1248,trans280,05fry02,2.5,1
1249,trans281,01cmch03,12.0,1
1250,trans281,03ciri02,5.5,1
1251,trans281,04ngpp01,3.0,1
1253,trans281,05fry01,2.0,2
1254,trans282,01hmgd03,7.0,1
1255,trans282,02brln02,3.77,1
1256,trans282,02crep02,5.0,1
1257,trans282,05fry03,3.0,1
1258,trans282,05fry01,2.0,1
1259,trans283,01hmsw03,7.23,1
1260,trans283,02brln02,3.77,1
1261,trans283,04ngpp02,3.25,1
1262,trans283,03guan02,5.5,1
1263,trans283,05fry02,2.5,1
1264,trans283,05fry01,2.0,1
1265,trans284,01hmsw02,4.6,1
1266,trans284,01hmgd03,7.0,1
1267,trans284,02crep02,5.0,1
1268,trans284,03mgla03,6.5,1
1270,trans284,05fry02,2.5,2
1271,trans285,01cmch02,6.0,1
1272,trans285,05fry03,3.0,1
1273,trans286,01hmsw02,4.6,1
1274,trans286,01cmch02,6.0,1
1275,trans286,02brln02,3.77,1
1276,trans286,04wtpe01,3.0,1
1277,trans286,05fry01,2.0,1
1278,trans287,01cmch03,12.0,1
1279,trans287,02crep02,5.0,1
1280,trans287,04wtpe03,3.5,1
1281,trans287,05fry01,2.0,1
1282,trans287,05fry02,2.5,1
1283,trans288,01hmgd02,4.5,1
1284,trans288,01cmch02,6.0,1
1285,trans288,02crep02,5.0,1
1286,trans288,03lucu02,5.5,1
1287,trans288,05fry03,3.0,1
1288,trans289,01hmgd03,7.0,1
1289,trans289,03ciri02,5.5,1
1290,trans289,05fry02,2.5,1
1291,trans290,01avch02,5.0,1
1292,trans290,02brln02,3.77,1
1293,trans290,03mgla02,5.5,1
1294,trans290,03mgla01,4.0,1
1295,trans290,05fry02,2.5,1
1297,trans291,01avch02,5.0,2
1298,trans291,02brln02,3.77,1
1299,trans291,04ngpi01,3.0,1
1300,trans291,05fry03,3.0,1
1301,trans292,01avch03,8.62,1
1302,trans292,02brln02,3.77,1
1303,trans292,04wtpe03,3.5,1
1304,trans292,05fry01,2.0,1
1305,trans293,01hmsw02,4.6,1
1306,trans293,01hmgd03,7.0,1
1307,trans293,02crep02,5.0,1
1308,trans293,02brln02,3.77,1
1309,trans293,04ngpi03,3.5,1
1310,trans293,04gpip03,3.5,1
1311,trans293,05fry01,2.0,1
1312,trans293,05fry02,2.5,1
1313,trans294,01cmch02,6.0,1
1314,trans294,02brln02,3.77,1
1315,trans294,04wtpe01,3.0,1
1316,trans294,03guan02,5.5,1
1317,trans294,05fry02,2.5,1
1318,trans295,01cmch03,12.0,1
1319,trans295,01avch03,8.62,1
1320,trans295,02crep02,5.0,1
1321,trans295,03lucu02,5.5,1
1322,trans296,01hmsw02,4.6,1
1323,trans296,02crep02,5.0,1
1324,trans296,04ngpi03,3.5,1
1325,trans296,05fry02,2.5,1
1326,trans297,01avch03,8.62,1
1327,trans297,01hmsw03,7.23,1
1328,trans297,02crep02,5.0,1
1329,trans297,04gpip03,3.5,1
1330,trans297,03ciri02,5.5,1
1331,trans297,05fry01,2.0,1
1332,trans298,01avch03,8.62,1
1333,trans298,02brln02,3.77,1
1334,trans298,04wtpe03,3.5,1
1335,trans298,03srba02,5.0,1
1336,trans298,05fry01,2.0,1
1337,trans299,01avch03,8.62,1
1338,trans299,02brln02,3.77,1
1339,trans299,02crep02,5.0,1
1340,trans299,04ngpp03,3.5,1
1341,trans299,05fry02,2.5,1
1342,trans300,03srba02,5.0,1
1343,trans300,05fry02,2.5,1
1344,trans301,01cmch02,6.0,1
1345,trans301,02crep02,5.0,1
1346,trans301,03lucu02,5.5,1
1347,trans301,03srba01,3.5,1
1348,trans301,05fry01,2.0,1
1349,trans302,01hmsw02,4.6,1
1350,trans302,01chich02,10.0,1
1351,trans302,02crep02,5.0,1
1352,trans302,04ngpi02,3.25,1
1353,trans302,04ngpp01,3.0,1
1354,trans302,05fry02,2.5,1
1355,trans303,02crep02,5.0,1
1356,trans303,04wtpe02,3.25,1
1357,trans303,05fry01,2.0,1
1358,trans304,01hmgd03,7.0,1
1359,trans304,01avch02,5.0,1
1360,trans304,02brln02,3.77,1
1361,trans304,03ciri03,6.5,1
1362,trans305,01avch02,5.0,1
1363,trans305,02brln02,3.77,1
1364,trans305,02crep02,5.0,1
1365,trans306,02crep02,5.0,1
1366,trans306,03guan02,5.5,1
1367,trans306,05fry03,3.0,1
1368,trans307,01chich02,10.0,1
1370,trans307,02crep02,5.0,2
1372,trans307,03guan03,6.5,2
1373,trans307,05fry02,2.5,1
1374,trans307,05fry03,3.0,1
1375,trans308,01hmgd02,4.5,1
1376,trans308,01cmch03,12.0,1
1377,trans308,02brln02,3.77,1
1378,trans308,03lucu03,6.5,1
1379,trans308,05fry01,2.0,1
1380,trans309,01hmgd03,7.0,1
1382,trans309,02brln02,3.77,2
1383,trans309,04wtpe01,3.0,1
1384,trans310,01hmgd02,4.5,1
1385,trans310,02brln02,3.77,1
1386,trans310,03lucu01,4.0,1
1387,trans310,05fry03,3.0,1
1388,trans310,05fry02,2.5,1
1389,trans311,02crep02,5.0,1
1390,trans311,05fry02,2.5,1
1391,trans312,02brln02,3.77,1
1392,trans312,03ciri02,5.5,1
1393,trans312,05fry01,2.0,1
1394,trans313,01avch02,5.0,1
1395,trans313,01cmch03,12.0,1
1397,trans313,02crep02,5.0,2
1398,trans313,03srba01,3.5,1
1399,trans313,03mgla01,4.0,1
1401,trans313,05fry03,3.0,2
1402,trans314,01cmch03,12.0,1
1404,trans314,02crep02,5.0,2
1405,trans314,03mgla01,4.0,1
1406,trans314,03lucu01,4.0,1
1407,trans314,05fry01,2.0,1
1408,trans315,01cmch03,12.0,1
1409,trans315,04ngpi01,3.0,1
1410,trans315,05fry03,3.0,1
1411,trans315,05fry01,2.0,1
1412,trans316,01avch02,5.0,1
1413,trans316,01hmsw02,4.6,1
1415,trans316,02brln02,3.77,2
1416,trans316,04ngpi01,3.0,1
1417,trans316,05fry02,2.5,1
1418,trans317,01cmch02,6.0,1
1419,trans317,02brln02,3.77,1
1420,trans317,05fry03,3.0,1
1421,trans318,01cmch02,6.0,1
1422,trans318,01hmsw02,4.6,1
1423,trans318,02brln02,3.77,1
1424,trans318,02crep02,5.0,1
1425,trans318,03srba02,5.0,1
1426,trans318,03ciri02,5.5,1
1427,trans318,05fry02,2.5,1
1429,trans319,02crep02,5.0,2
1430,trans319,04ngpp03,3.5,1
1431,trans319,04wtpe03,3.5,1
1432,trans319,05fry03,3.0,1
1433,trans319,05fry01,2.0,1
1434,trans320,02brln02,3.77,1
1435,trans320,03lucu02,5.5,1
1436,trans320,03guan03,6.5,1
1437,trans321,01hmsw03,7.23,1
1438,trans321,02crep02,5.0,1
1439,trans322,01hmgd02,4.5,1
1440,trans322,01avch03,8.62,1
1441,trans322,04gpip03,3.5,1
1442,trans322,03guan01,4.0,1
1443,trans323,01cmch02,6.0,1
1444,trans323,02crep02,5.0,1
1445,trans323,03srba01,3.5,1
1446,trans323,05fry02,2.5,1
1447,trans324,01chich02,10.0,1
1448,trans324,02crep02,5.0,1
1449,trans324,03srba02,5.0,1
1450,trans325,01cmch03,12.0,1
1451,trans325,02brln02,3.77,1
1452,trans325,02crep02,5.0,1
1453,trans325,03ciri01,4.0,1
1454,trans325,05fry03,3.0,1
1455,trans326,01hmgd03,7.0,1
1456,trans326,01hmgd02,4.5,1
1458,trans326,02brln02,3.77,2
1459,trans326,04gpip02,3.25,1
1460,trans326,04wtpe03,3.5,1
1461,trans326,05fry03,3.0,1
1463,trans327,01hmsw02,4.6,2
1464,trans327,02crep02,5.0,1
1465,trans327,03mgla03,6.5,1
1466,trans327,05fry01,2.0,1
1467,trans328,03lucu01,4.0,1
1468,trans328,04ngpp02,3.25,1
1469,trans328,05fry03,3.0,1
1470,trans328,05fry02,2.5,1
1471,trans329,01avch02,5.0,1
1472,trans329,02brln02,3.77,1
1473,trans329,05fry01,2.0,1
1474,trans330,01hmgd02,4.5,1
1475,trans330,02brln02,3.77,1
1476,trans330,04ngpi02,3.25,1
1477,trans330,05fry03,3.0,1
1479,trans331,02crep02,5.0,2
1480,trans331,04wtpe02,3.25,1
1481,trans331,05fry01,2.0,1
1482,trans332,01hmsw03,7.23,1
1483,trans332,02brln02,3.77,1
1484,trans332,03mgla02,5.5,1
1485,trans332,05fry03,3.0,1
1486,trans333,01hmsw02,4.6,1
1487,trans333,05fry03,3.0,1
1488,trans334,01hmgd03,7.0,1
1489,trans334,01hmgd02,4.5,1
1490,trans334,02brln02,3.77,1
1491,trans334,03mgla03,6.5,1
1492,trans334,05fry03,3.0,1
1493,trans334,05fry01,2.0,1
1494,trans335,01hmgd03,7.0,1
1495,trans335,02brln02,3.77,1
1496,trans335,04wtpe01,3.0,1
1497,trans335,03ciri01,4.0,1
1498,trans335,05fry02,2.5,1
1499,trans336,02brln02,3.77,1
1500,trans336,02crep02,5.0,1
1501,trans336,04ngpp03,3.5,1
1502,trans336,05fry01,2.0,1
1503,trans337,01cmch02,6.0,1
1504,trans337,02crep02,5.0,1
1505,trans337,04ngpi03,3.5,1
1507,trans337,05fry01,2.0,2
1508,trans338,01chich02,10.0,1
1509,trans338,02brln02,3.77,1
1510,trans338,04gpip03,3.5,1
1512,trans339,01cmch03,12.0,2
1513,trans339,02crep02,5.0,1
1514,trans339,03guan02,5.5,1
1515,trans340,01hmgd02,4.5,1
1516,trans340,01hmgd03,7.0,1
1517,trans340,02crep02,5.0,1
1518,trans340,03guan02,5.5,1
1519,trans340,03lucu03,6.5,1
1521,trans340,05fry03,3.0,2
1522,trans341,01hmgd03,7.0,1
1524,trans341,02brln02,3.77,2
1525,trans342,01cmch03,12.0,1
1526,trans342,02brln02,3.77,1
1527,trans342,03guan01,4.0,1
1528,trans342,05fry02,2.5,1
1529,trans343,01hmsw03,7.23,1
1530,trans343,02crep02,5.0,1
1531,trans343,03srba02,5.0,1
1532,trans343,05fry02,2.5,1
1533,trans344,01chich02,10.0,1
1534,trans344,02crep02,5.0,1
1535,trans344,04ngpp01,3.0,1
1536,trans344,03lucu03,6.5,1
1537,trans344,05fry02,2.5,1
1538,trans345,02crep02,5.0,1
1539,trans345,04wtpe02,3.25,1
1540,trans345,04wtpe03,3.5,1
1542,trans345,05fry01,2.0,2
1543,trans346,01cmch02,6.0,1
1544,trans346,02brln02,3.77,1
1546,trans346,04gpip03,3.5,2
1547,trans346,05fry01,2.0,1
1548,trans347,01hmsw03,7.23,1
1549,trans347,02brln02,3.77,1
1550,trans347,04ngpp01,3.0,1
1551,trans347,05fry01,2.0,1
1552,trans348,01hmgd03,7.0,1
1553,trans348,02brln02,3.77,1
1554,trans348,03lucu03,6.5,1
1555,trans348,05fry03,3.0,1
1556,trans349,01avch03,8.62,1
1557,trans349,04gpip01,3.0,1
1558,trans349,05fry01,2.0,1
1559,trans350,01hmsw02,4.6,1
1560,trans350,02crep02,5.0,1
1561,trans350,04ngpi02,3.25,1
1562,trans350,04gpip03,3.5,1
1563,trans351,02crep02,5.0,1
1564,trans351,03guan01,4.0,1
1565,trans351,05fry02,2.5,1
1566,trans351,05fry03,3.0,1
1567,trans352,02crep02,5.0,1
1568,trans352,03lucu01,4.0,1
1569,trans352,05fry02,2.5,1
1570,trans353,01hmsw03,7.23,1
1571,trans353,02crep02,5.0,1
1572,trans353,03guan03,6.5,1
1573,trans353,04ngpp01,3.0,1
1574,trans353,05fry01,2.0,1
1575,trans354,01hmsw03,7.23,1
1576,trans354,04ngpi02,3.25,1
1577,trans354,04gpip02,3.25,1
1578,trans354,05fry01,2.0,1
1579,trans355,01cmch02,6.0,1
1580,trans355,01cmch03,12.0,1
1581,trans355,02crep02,5.0,1
1582,trans355,03mgla01,4.0,1
1583,trans355,04gpip03,3.5,1
1584,trans355,05fry03,3.0,1
1585,trans356,01hmgd02,4.5,1
1586,trans356,02crep02,5.0,1
1587,trans356,04gpip03,3.5,1
1588,trans357,01avch02,5.0,1
1589,trans357,02brln02,3.77,1
1590,trans357,04ngpi03,3.5,1
1591,trans358,01chich02,10.0,1
1592,trans358,02crep02,5.0,1
1593,trans358,04ngpi03,3.5,1
1594,trans358,05fry01,2.0,1
1595,trans359,01hmsw02,4.6,1
1596,trans359,02crep02,5.0,1
1597,trans359,04wtpe03,3.5,1
1598,trans359,03srba03,6.0,1
1599,trans359,05fry03,3.0,1
1600,trans359,05fry02,2.5,1
1601,trans360,01cmch02,6.0,1
1602,trans360,01avch02,5.0,1
1603,trans360,02crep02,5.0,1
1604,trans360,03srba01,3.5,1
1605,trans360,05fry02,2.5,1
1607,trans361,02brln02,3.77,2
1608,trans361,04gpip02,3.25,1
1610,trans361,05fry01,2.0,2
1611,trans362,01hmsw03,7.23,1
1612,trans362,01hmsw02,4.6,1
1613,trans362,03guan02,5.5,1
1614,trans362,04gpip03,3.5,1
1615,trans362,05fry01,2.0,1
1616,trans363,02brln02,3.77,1
1617,trans363,05fry02,2.5,1
1618,trans364,01hmsw03,7.23,1
1620,trans364,02brln02,3.77,2
1621,trans364,03srba02,5.0,1
1622,trans365,01hmgd03,7.0,1
1623,trans365,02crep02,5.0,1
1624,trans365,04ngpp03,3.5,1
1625,trans365,04ngpi01,3.0,1
1626,trans366,01avch03,8.62,1
1627,trans366,02crep02,5.0,1
1628,trans366,02brln02,3.77,1
1629,trans366,03mgla01,4.0,1
1631,trans366,05fry03,3.0,2
1632,trans367,03srba03,6.0,1
1634,trans367,05fry01,2.0,2
1636,trans368,01avch02,5.0,2
1638,trans368,02crep02,5.0,2
1639,trans368,04gpip03,3.5,1
1640,trans368,03ciri03,6.5,1
1641,trans368,05fry02,2.5,1
1642,trans369,01hmsw02,4.6,1
1644,trans369,02brln02,3.77,2
1645,trans369,03lucu01,4.0,1
1646,trans369,03guan02,5.5,1
1647,trans369,05fry01,2.0,1
1648,trans370,01hmsw03,7.23,1
1649,trans370,02crep02,5.0,1
1650,trans370,03lucu03,6.5,1
1651,trans370,04wtpe01,3.0,1
1652,trans370,05fry02,2.5,1
1653,trans371,01cmch03,12.0,1
1654,trans371,01chich02,10.0,1
1655,trans371,02crep02,5.0,1
1656,trans371,02brln02,3.77,1
1657,trans371,03lucu03,6.5,1
