trans_id,transaction_total,customer_id,time_of_day
trans819,29.27,2071,11:41:33
trans820,22.0,439,14:36:00
trans821,15.77,856,15:20:54
trans822,16.77,815,11:16:05
trans823,18.0,246,16:53:36
trans824,14.889999999999999,1770,14:04:07
trans825,29.5,2002,15:24:53
trans826,34.5,1240,12:28:12
trans827,14.5,638,12:10:59
trans828,30.619999999999997,66,19:54:59
trans829,6.0,20,09:28:39
trans830,35.769999999999996,406,10:59:43
trans831,22.5,356,18:07:50
trans832,25.66,589,16:05:52
trans833,23.89,843,14:22:19
trans834,25.87,889,15:38:08
trans835,32.0,1152,19:30:34
trans836,33.62,1268,12:00:09
trans837,16.5,1584,18:26:11
trans838,23.5,166,13:43:05
trans839,14.27,1805,09:51:01
trans840,7.0,512,12:42:40
trans841,16.27,78,10:18:33
trans842,28.85,1567,09:13:45
trans843,22.52,2459,19:26:48
trans844,35.269999999999996,2409,16:03:05
trans845,20.5,42,13:19:16
trans846,19.77,22,16:20:24
trans847,20.77,479,13:06:44
trans848,16.5,252,10:04:31
trans849,22.27,2024,15:06:42
trans850,22.119999999999997,1179,13:15:13
trans851,14.27,2161,13:53:23
trans852,11.77,904,10:06:55
trans853,21.77,1819,14:27:03
trans854,22.16,1919,10:18:41
trans855,18.0,1996,13:30:00
trans856,20.27,961,14:49:33
trans857,22.77,280,15:21:41
trans858,22.369999999999997,2012,13:34:00
trans859,29.5,806,13:34:54
trans860,28.23,2214,19:51:10
trans861,23.25,681,10:41:15
trans862,13.5,765,09:15:04
trans863,20.0,807,15:09:50
trans864,22.77,2082,10:14:16
trans865,25.0,729,15:41:03
trans866,24.77,1020,16:35:33
trans867,28.0,1832,12:08:40
trans868,12.0,665,13:30:15
trans869,17.5,1123,17:02:45
trans870,17.0,2150,19:07:22
trans871,31.27,312,09:29:12
trans872,14.0,589,17:11:52
trans873,20.77,2234,09:31:28
trans874,24.77,2121,15:03:02
trans875,22.77,464,16:09:15
trans876,10.77,991,17:20:05
trans877,16.27,2308,16:01:32
trans878,20.0,2476,10:58:10
trans879,34.25,1958,11:58:54
trans880,19.6,2206,10:00:43
trans881,23.27,1447,16:13:30
trans882,18.5,1870,14:22:26
trans883,5.5,123,09:05:17
trans884,12.0,1485,09:10:04
trans885,17.27,1583,18:14:11
trans886,11.77,91,10:26:18
trans887,17.5,978,15:14:02
trans888,37.39,1974,15:00:44
trans889,23.75,1101,14:57:44
trans890,18.5,1842,10:39:05
trans891,15.77,1750,17:01:17
trans892,12.02,522,09:36:29
trans893,16.2,721,15:20:44
trans894,16.27,605,18:22:46
trans895,13.37,1761,11:46:58
trans896,29.27,2294,12:56:49
trans897,22.5,2313,19:52:37
trans898,20.119999999999997,745,12:27:07
trans899,25.6,1328,15:47:05
trans900,22.0,2353,09:00:35
trans901,29.54,324,16:54:10
trans902,17.0,898,19:18:30
trans903,20.77,1140,10:21:48
trans904,19.73,1422,19:08:00
trans905,10.6,1014,17:38:22
trans906,24.6,195,10:08:36
trans907,24.5,24,10:04:05
trans908,20.02,437,18:46:05
trans909,26.89,630,14:25:11
trans910,25.25,2251,13:12:22
trans911,24.39,999,15:23:45
trans912,21.0,543,13:40:14
trans913,34.230000000000004,1755,19:55:23
trans914,21.27,1033,15:12:44
trans915,22.77,692,13:36:48
trans916,35.89,1988,15:54:03
trans917,24.27,2155,15:28:15
trans918,14.62,2248,11:07:29
trans919,18.0,1484,12:06:53
trans920,26.75,1144,18:24:49
trans921,20.02,831,09:31:58
trans922,19.77,2049,17:13:17
trans923,23.5,1725,11:00:37
trans924,21.27,1581,11:32:25
trans925,14.5,1921,14:39:05
trans926,22.5,2273,09:32:11
trans927,33.39,1841,09:20:34
trans928,18.27,1039,17:48:38
trans929,21.54,1215,11:33:34
trans930,12.75,1226,09:47:34
trans931,13.0,2217,10:53:35
trans932,27.27,93,14:35:23
trans933,6.6,1480,15:57:49
trans934,31.119999999999997,2274,13:32:09
trans935,26.37,251,10:50:44
trans936,23.77,1110,18:02:03
trans937,16.77,1389,14:23:46
trans938,20.869999999999997,732,15:12:45
trans939,13.77,1695,14:02:20
trans940,4.0,588,11:44:31
trans941,27.62,2436,10:25:26
trans942,15.77,1732,14:49:48
trans943,23.27,1715,16:55:36
trans944,25.46,496,16:18:43
trans945,18.0,442,19:06:34
trans946,17.5,913,12:08:26
trans947,16.54,2182,16:53:29
trans948,6.77,2232,17:11:54
trans949,8.5,615,12:51:02
trans950,20.869999999999997,564,15:54:37
trans951,19.0,178,11:47:14
trans952,9.1,919,10:50:03
trans953,33.54,798,14:23:40
trans954,20.23,1230,10:51:28
trans955,20.27,156,12:17:08
trans956,21.0,1136,13:26:40
trans957,14.0,2166,09:37:33
trans958,25.5,1061,09:28:31
trans959,12.0,1736,16:09:07
trans960,17.54,502,11:03:31
trans961,25.5,2363,11:48:32
trans962,18.37,2227,16:03:02
trans963,19.0,1081,12:24:55
trans964,26.77,513,15:09:35
trans965,26.41,884,16:43:29
trans966,10.25,2139,11:54:10
trans967,17.27,1382,14:06:31
trans968,17.5,2014,10:17:42
trans969,29.87,2403,15:19:24
trans970,30.27,638,14:59:24
trans971,31.0,2107,09:22:52
trans972,15.23,2028,12:07:16
trans973,29.5,1744,16:07:19
trans974,16.27,809,10:11:13
trans975,9.27,2097,15:20:15
trans976,7.0,2424,11:01:43
trans977,20.85,1426,12:43:07
trans978,20.77,107,19:49:07
trans979,14.0,2002,17:45:29
trans980,22.1,92,12:38:36
trans981,17.0,1484,14:33:46
trans982,23.27,1283,16:00:14
trans983,24.77,459,10:24:30
trans984,22.27,1872,12:32:34
trans985,19.02,149,18:09:25
trans986,30.6,2195,11:50:46
trans987,35.269999999999996,1599,13:21:07
trans988,29.6,1307,19:57:08
trans989,12.0,2423,16:34:19
trans990,19.77,442,09:54:52
trans991,17.5,2289,13:42:08
trans992,29.77,805,16:11:15
trans993,21.23,831,18:22:20
trans994,29.5,941,13:30:21
trans995,24.77,1174,11:15:03
trans996,21.27,2120,14:46:54
trans997,18.54,196,15:19:09
trans998,10.23,473,18:21:08
trans999,15.0,1129,12:38:50
trans1000,27.619999999999997,702,17:26:19
trans1001,22.119999999999997,2326,16:11:15
trans1002,19.77,692,18:18:41
trans1003,11.5,549,12:44:19
trans1004,18.54,1368,12:40:59
trans1005,11.5,1028,16:33:21
trans1006,34.75,2332,10:34:58
trans1007,22.27,2268,15:04:12
trans1008,18.35,1908,09:12:29
trans1009,30.27,1109,09:18:54
trans1010,18.119999999999997,1140,10:40:20
trans1011,14.0,1598,19:12:55
trans1012,19.35,1064,17:03:37
trans1013,20.02,2385,17:47:12
trans1014,3.5,180,18:05:30
trans1015,7.25,1576,18:09:50
trans1016,22.25,266,12:41:31
trans1017,11.6,1512,13:19:10
trans1018,33.62,2319,12:30:38
trans1019,13.02,1459,11:10:11
trans1020,15.23,2480,14:36:56
trans1021,13.75,38,15:20:14
trans1022,36.5,2385,14:32:05
trans1023,19.619999999999997,1849,14:06:16
trans1024,19.52,1610,13:29:11
trans1025,28.39,2038,19:57:05
trans1026,13.1,1494,14:53:03
trans1027,16.5,1847,12:30:08
trans1028,14.52,355,16:17:23
trans1029,13.5,1845,11:17:51
trans1030,21.6,1778,13:38:43
trans1031,28.27,2335,09:18:42
trans1032,28.119999999999997,973,15:30:10
trans1033,22.73,976,11:34:49
trans1034,26.73,74,12:47:33
trans1035,14.5,1212,14:01:17
trans1036,9.77,1442,14:24:55
trans1037,21.39,2267,13:43:33
trans1038,17.5,2278,16:17:45
trans1039,23.0,76,14:58:07
trans1040,26.73,2365,15:11:24
trans1041,11.77,1954,12:20:12
trans1042,8.77,1025,12:07:18
trans1043,38.269999999999996,488,12:50:17
trans1044,18.25,1263,13:13:50
trans1045,24.6,856,11:23:18
trans1046,21.619999999999997,1224,17:31:47
trans1047,15.0,1084,12:04:51
trans1048,17.1,529,12:25:28
trans1049,17.0,1211,12:07:45
trans1050,13.77,677,19:15:53
trans1051,20.39,1939,17:04:25
trans1052,20.5,1186,19:22:12
trans1053,19.52,439,15:38:03
trans1054,20.1,2080,17:06:37
trans1055,23.5,1947,15:54:01
trans1056,17.39,469,19:05:51
trans1057,7.77,2399,12:53:46
trans1058,20.5,1537,13:01:03
trans1059,21.5,2008,11:22:32
trans1060,26.64,7,13:40:39
trans1061,18.48,860,10:37:12
trans1062,25.46,2031,18:54:27
trans1063,21.619999999999997,77,15:16:13
trans1064,19.52,877,18:46:52
trans1065,25.0,1465,14:58:01
trans1066,12.27,2083,11:39:34
trans1067,22.04,557,10:41:40
trans1068,17.27,577,10:26:03
trans1069,28.89,1204,14:18:47
trans1070,17.52,2071,15:09:41
trans1071,20.5,1573,18:28:42
trans1072,28.0,22,13:33:58
trans1073,19.5,1491,09:14:26
trans1074,37.5,1889,16:34:36
trans1075,21.39,2308,11:40:55
trans1076,14.77,1532,17:54:28
trans1077,25.619999999999997,551,09:01:09
trans1078,14.25,1678,09:26:23
trans1079,16.04,1887,09:15:33
trans1080,29.5,804,17:18:32
trans1081,15.27,2374,11:50:41
trans1082,17.39,2065,14:32:00
trans1083,9.27,129,09:18:09
trans1084,9.52,1235,19:17:50
trans1085,32.5,38,15:25:53
trans1086,8.0,1864,12:17:29
trans1087,19.5,2416,14:11:57
trans1088,21.75,907,19:02:22
trans1089,36.87,2314,13:20:27
trans1090,19.5,600,16:32:10
trans1091,15.25,399,17:51:27
trans1092,17.77,2155,10:31:12
trans1093,7.5,429,11:10:53
trans1094,15.77,1072,09:34:40
trans1095,8.0,1094,13:37:14
trans1096,21.6,642,19:54:43
trans1097,16.27,2012,12:13:10
trans1098,27.23,1616,18:31:46
trans1099,17.5,1408,17:43:43
trans1100,27.73,926,13:27:40
trans1101,27.77,1005,09:01:50
trans1102,17.0,1705,13:14:11
trans1103,20.64,387,17:02:16
trans1104,22.0,1654,16:09:25
trans1105,10.1,1584,10:44:20
trans1106,20.0,2400,11:13:44
trans1107,14.5,2305,15:37:43
trans1108,18.23,1046,17:52:56
trans1109,14.0,1319,12:55:34
trans1110,16.5,503,13:28:03
trans1111,21.04,1737,14:42:49
trans1112,20.77,2304,09:28:30
trans1113,15.5,124,10:30:23
trans1114,27.89,1595,19:17:19
trans1115,20.37,155,15:22:28
trans1116,20.0,2202,17:42:35
trans1117,17.0,2244,10:40:06
trans1118,12.6,1878,09:08:41
trans1119,27.119999999999997,157,16:03:29
trans1120,15.27,1901,17:41:20
trans1121,13.35,25,16:59:58
trans1122,7.6,1170,16:38:52
trans1123,20.0,2006,09:24:48
trans1124,19.75,910,15:24:13
trans1125,22.27,1469,11:51:41
trans1126,14.5,1508,10:08:50
trans1127,27.66,1724,14:10:45
trans1128,17.5,954,16:42:30
trans1129,27.23,1182,09:28:01
trans1130,12.12,1325,17:26:39
trans1131,27.619999999999997,2264,10:23:37
trans1132,17.6,2093,09:27:22
trans1133,13.04,1882,10:38:01
trans1134,17.7,2295,09:14:38
trans1135,28.27,1725,10:57:11
trans1136,23.02,1343,18:58:51
trans1137,11.0,325,14:36:03
trans1138,27.6,866,19:40:27
trans1139,30.27,710,11:39:43
trans1140,26.62,570,13:36:34
trans1141,15.35,2292,16:20:30
trans1142,13.0,1950,12:35:23
trans1143,22.73,81,16:30:40
trans1144,26.37,743,10:04:24
trans1145,22.7,1062,17:59:24
trans1146,27.89,549,15:52:09
trans1147,21.77,1523,10:34:54
trans1148,21.37,2321,13:16:15
trans1149,16.119999999999997,1642,10:03:30
trans1150,11.0,288,15:40:47
trans1151,20.73,333,14:10:41
trans1152,32.37,1987,16:51:21
trans1153,31.27,1643,16:41:09
trans1154,34.04,2276,12:04:14
trans1155,24.0,971,19:58:48
trans1156,12.5,461,14:56:07
trans1157,13.77,387,09:00:26
trans1158,15.27,2212,18:55:19
trans1159,11.5,1513,17:45:53
trans1160,17.5,26,14:14:15
trans1161,16.119999999999997,1350,10:18:08
trans1162,29.33,2048,18:22:13
trans1163,14.12,1530,16:55:09
trans1164,26.02,1767,18:37:41
trans1165,17.23,2431,14:45:15
trans1166,17.89,586,10:54:16
trans1167,21.27,1756,11:20:11
trans1168,26.5,1736,18:17:26
trans1169,20.54,1762,17:13:53
trans1170,12.5,612,11:59:52
trans1171,23.23,1972,19:34:42
trans1172,25.27,1868,13:16:28
trans1173,6.0,2400,13:30:35
trans1174,19.27,1181,13:28:21
trans1175,32.66,1993,13:03:34
trans1176,34.730000000000004,656,19:58:51
trans1177,13.23,843,11:03:39
trans1178,28.77,12,17:55:54
trans1179,18.77,309,10:16:07
trans1180,24.73,799,12:43:19
trans1181,26.0,1076,18:33:57
trans1182,24.0,2065,19:05:46
trans1183,23.85,951,17:25:04
trans1184,22.77,1736,19:27:11
trans1185,28.6,278,11:08:53
trans1186,13.77,1347,13:24:13
trans1187,25.52,108,13:54:46
trans1188,26.27,1530,13:08:42
trans1189,18.6,821,09:09:37
trans1190,31.619999999999997,319,14:15:14
trans1191,15.5,1929,09:43:36
trans1192,16.73,1224,19:58:44
trans1193,11.6,1563,15:14:24
trans1194,21.0,2230,12:33:24
trans1195,15.5,1907,19:49:33
trans1196,18.1,2321,19:02:59
trans1197,21.27,1251,10:33:14
trans1198,18.1,2489,15:57:51
trans1199,22.87,33,10:36:41
trans1200,22.27,359,09:53:19
trans1201,21.5,1681,10:33:33
trans1202,15.48,1694,13:21:25
trans1203,16.77,1294,17:00:50
trans1204,24.89,1344,12:46:57
trans1205,13.87,1194,15:26:32
trans1206,27.5,389,18:58:58
trans1207,27.0,1396,14:49:09
trans1208,17.77,639,19:19:31
trans1209,13.0,560,13:22:41
trans1210,25.77,1185,12:28:57
trans1211,12.77,2392,15:03:15
trans1212,16.77,1614,17:36:15
trans1213,24.0,575,18:06:42
trans1214,17.89,1799,19:02:32
trans1215,8.0,1327,10:26:13
trans1216,13.5,64,11:55:05
trans1217,15.6,1958,17:34:19
trans1218,25.5,1635,19:47:07
trans1219,18.77,2019,15:57:38
trans1220,19.75,892,11:27:05
trans1221,39.6,468,10:10:37
trans1222,21.5,2151,16:01:11
trans1223,28.91,2406,17:25:34
trans1224,14.77,2465,09:28:59
trans1225,18.5,1312,17:32:17
trans1226,25.37,1083,19:09:04
trans1227,23.0,655,12:48:36
trans1228,21.83,2177,11:15:54
trans1229,28.35,6,18:32:16
trans1230,14.27,1372,09:41:57
trans1231,13.27,427,17:40:48
trans1232,16.52,997,17:33:21
trans1233,21.77,51,12:46:02
trans1234,12.5,1742,13:16:42
trans1235,9.77,2446,18:51:33
trans1236,17.119999999999997,1917,17:38:16
trans1237,12.25,1524,16:57:20
trans1238,41.739999999999995,766,19:22:22
trans1239,14.37,2484,14:04:22
trans1240,6.77,1557,13:17:15
trans1241,15.25,1765,19:48:11
trans1242,30.27,2138,15:38:59
trans1243,13.5,659,12:22:02
trans1244,19.52,1175,11:38:29
trans1245,15.73,1795,16:59:45
trans1246,12.77,1389,11:16:36
trans1247,8.5,1697,16:36:12
trans1248,20.77,1857,13:10:54
trans1249,14.27,666,10:15:27
trans1250,15.02,68,10:05:19
trans1251,12.0,1053,13:24:33
trans1252,22.27,2149,13:47:45
trans1253,18.39,2282,14:05:10
trans1254,18.73,451,11:16:58
trans1255,15.75,927,13:37:41
trans1256,26.5,1828,19:34:35
trans1257,16.99,683,14:48:20
trans1258,25.77,614,10:30:59
trans1259,20.77,436,14:06:54
trans1260,12.0,2367,17:18:06
trans1261,22.0,2352,14:14:36
trans1262,2.0,2267,19:04:36
trans1263,19.27,2200,15:09:19
trans1264,32.04,1428,10:13:47
trans1265,28.27,1245,11:56:44
trans1266,19.14,2041,11:06:40
trans1267,18.27,1703,17:13:45
trans1268,2.0,1492,18:58:29
trans1269,28.16,1228,18:22:29
trans1270,27.27,1467,19:39:55
trans1271,14.0,104,15:12:12
trans1272,27.0,1168,12:58:00
trans1273,12.0,1957,15:59:29
trans1274,19.02,1596,18:34:13
trans1275,18.5,1550,16:52:28
trans1276,26.619999999999997,1406,17:31:23
trans1277,19.5,770,18:44:43
trans1278,21.0,1887,15:26:30
trans1279,8.5,993,11:47:54
trans1280,35.12,2376,12:21:08
trans1281,20.77,1384,12:03:51
trans1282,26.5,2493,15:19:29
trans1283,17.89,1954,17:46:58
trans1284,15.0,2403,18:38:29
trans1285,9.25,188,19:48:36
trans1286,24.46,1019,13:56:14
trans1287,13.77,1513,16:41:13
trans1288,18.73,1871,10:25:00
trans1289,31.119999999999997,20,13:39:29
trans1290,22.16,1134,14:12:59
trans1291,29.0,1258,10:31:49
trans1292,10.0,1933,09:45:55
trans1293,21.75,1137,13:04:35
trans1294,19.369999999999997,2268,13:40:36
trans1295,18.0,971,14:09:13
trans1296,23.5,2232,18:09:47
trans1297,33.62,322,15:14:49
trans1298,26.0,1984,19:06:11
trans1299,22.1,901,09:58:22
trans1300,17.52,1474,14:28:57
trans1301,24.27,1502,13:29:13
trans1302,23.04,1541,10:00:00
trans1303,23.66,570,16:24:05
trans1304,20.119999999999997,269,19:03:36
trans1305,20.54,1933,10:29:27
trans1306,19.37,2472,13:49:11
trans1307,20.1,1560,10:34:33
trans1308,11.0,2063,12:40:22
trans1309,26.89,191,15:50:27
trans1310,23.77,2236,10:31:05
trans1311,23.87,1031,10:28:16
trans1312,15.5,892,16:44:00
trans1314,21.119999999999997,1863,10:10:08
trans1315,7.5,718,11:05:21
trans1316,9.0,1147,18:34:42
trans1317,13.37,2053,17:12:13
trans1318,22.27,824,19:30:12
trans1319,30.77,404,15:40:53
trans1320,36.12,2331,11:28:09
trans1321,16.37,156,14:36:57
trans1322,11.0,1174,12:51:25
trans1323,32.480000000000004,350,17:36:23
trans1324,12.5,966,17:11:05
trans1325,21.35,908,12:25:16
trans1326,19.5,2176,11:49:06
trans1327,31.5,612,15:16:09
trans1328,17.5,1090,10:08:33
trans1329,28.1,1234,13:20:36
trans1330,22.27,1899,16:20:16
trans1331,12.27,2390,09:21:13
trans1332,26.27,1273,13:41:34
trans1333,15.0,1738,13:34:00
trans1334,19.39,896,13:50:35
trans1335,17.0,1754,16:02:58
trans1336,11.27,2226,17:16:56
trans1337,15.0,2499,14:26:22
trans1338,30.73,2081,18:52:57
trans1339,22.6,107,17:26:30
trans1340,21.5,679,14:47:18
trans1341,5.0,51,13:57:32
trans1342,17.23,1918,09:08:04
trans1343,28.27,182,18:14:58
trans1344,24.77,2115,12:33:30
trans1345,24.27,652,13:37:38
trans1346,24.91,25,12:01:42
trans1347,25.89,864,14:43:20
trans1348,18.27,1607,16:44:52
trans1349,34.769999999999996,417,16:58:55
trans1350,22.25,369,10:27:22
trans1351,14.5,1553,16:39:37
trans1352,22.89,911,18:06:48
trans1353,20.77,1674,15:19:36
trans1354,23.89,360,11:45:19
trans1355,18.0,451,11:12:34
trans1356,21.77,1247,18:15:50
trans1357,13.75,353,16:14:53
trans1358,31.75,1830,11:27:23
trans1359,14.54,712,18:22:35
trans1360,31.27,2014,13:48:13
trans1361,15.5,1695,16:12:28
trans1362,27.0,2080,11:47:44
trans1363,17.5,879,16:56:27
trans1364,24.39,1317,10:14:06
trans1365,17.0,760,17:53:11
trans1366,26.04,1390,11:02:56
trans1367,18.37,2306,11:17:01
trans1368,29.27,1980,18:56:04
trans1369,22.0,2411,11:52:17
trans1370,19.5,874,12:44:57
trans1371,16.77,1330,16:00:16
trans1372,11.37,74,19:12:40
trans1373,18.0,995,14:16:25
trans1374,16.869999999999997,440,17:23:55
trans1375,26.77,2263,13:38:44
trans1376,8.77,2468,19:13:44
trans1377,19.5,380,17:30:48
trans1378,27.54,92,19:30:04
trans1379,16.5,87,11:43:59
trans1380,30.27,1546,13:24:49
trans1381,26.369999999999997,2157,09:20:18
trans1382,22.5,37,10:28:48
trans1383,25.48,1054,09:52:02
trans1384,25.5,1981,15:01:24
trans1385,19.119999999999997,208,12:42:40
trans1386,15.5,1839,15:22:07
trans1387,23.39,1791,09:48:34
trans1388,32.769999999999996,642,17:00:51
trans1389,22.0,2112,17:30:17
trans1390,21.52,1796,09:31:58
trans1391,28.77,704,11:42:32
trans1392,14.1,1810,17:00:58
trans1393,31.5,2109,10:32:37
trans1394,12.27,837,19:43:50
trans1395,22.77,1305,16:38:48
trans1396,21.0,1340,13:42:14
trans1397,17.0,1810,13:48:11
trans1398,22.27,2427,10:56:10
trans1399,13.62,47,10:46:35
trans1400,14.77,118,16:56:40
trans1401,25.27,1539,09:31:29
trans1402,26.5,2209,16:11:53
trans1403,33.25,1328,14:16:41
trans1404,8.77,2173,18:52:18
trans1405,21.04,1654,13:44:09
trans1406,13.5,172,12:41:36
trans1407,26.5,2412,16:27:58
trans1408,10.0,1060,10:03:19
trans1409,24.1,2160,13:03:44
trans1410,21.619999999999997,616,17:33:10
trans1411,24.73,1972,18:01:53
trans1412,25.5,1421,14:25:05
trans1413,23.27,1499,13:25:57
trans1414,29.77,303,11:27:21
trans1415,15.29,1081,12:31:45
trans1416,27.04,1830,16:43:31
trans1417,15.77,2383,14:09:56
trans1418,6.27,2135,16:32:32
trans1419,17.5,479,14:16:16
trans1420,9.5,754,16:07:09
trans1421,19.89,1003,16:06:01
trans1422,19.77,2238,10:36:31
trans1423,17.64,1491,18:48:15
trans1424,12.27,83,15:46:52
trans1425,15.1,1519,09:42:50
trans1426,10.5,1025,10:42:26
trans1427,16.0,1374,18:54:10
trans1428,21.0,1504,09:00:37
trans1429,9.52,1591,13:08:53
trans1430,13.27,1829,19:19:40
trans1431,25.89,46,15:25:01
trans1432,19.1,318,09:51:14
trans1433,10.5,821,13:47:34
trans1434,34.5,391,10:03:01
trans1435,18.0,2231,11:25:29
trans1436,33.269999999999996,1466,11:38:42
trans1437,16.27,2291,19:58:38
trans1438,14.73,1815,18:43:45
trans1439,17.6,2003,10:33:24
trans1440,24.77,1261,19:31:49
trans1441,11.27,1701,10:25:04
trans1442,26.23,1517,15:39:15
trans1443,22.27,748,19:24:24
trans1444,23.77,1510,19:10:35
trans1445,24.77,1379,12:10:55
trans1446,24.27,1186,14:04:42
trans1447,28.1,2314,10:20:55
trans1448,15.389999999999999,1455,12:44:59
trans1449,14.5,179,09:31:41
trans1450,26.77,1147,16:18:15
trans1451,12.12,466,11:43:58
trans1452,20.0,2348,19:41:17
trans1453,12.0,1189,16:46:45
trans1454,13.5,239,17:26:27
trans1455,27.77,897,13:59:16
trans1456,15.0,1828,19:37:28
trans1457,24.25,679,17:45:31
trans1458,22.23,1112,15:53:02
trans1459,34.769999999999996,962,11:31:33
trans1460,17.77,317,11:04:06
trans1461,28.119999999999997,1673,15:29:14
trans1462,12.5,1462,17:45:53
trans1463,25.0,1266,11:39:30
trans1464,25.02,920,10:50:14
trans1465,13.0,2337,09:53:53
trans1466,23.77,1047,19:28:31
trans1467,13.48,203,11:56:42
trans1468,17.869999999999997,1024,19:32:16
trans1469,6.77,2117,14:01:38
trans1470,20.619999999999997,2397,10:58:35
trans1471,26.6,2145,12:24:28
trans1472,11.5,1711,19:42:23
trans1473,14.0,238,18:14:43
trans1474,11.25,2005,18:17:38
trans1475,23.73,1716,15:26:12
trans1476,29.6,82,11:11:51
trans1477,5.0,2424,09:19:55
trans1478,23.0,788,18:55:44
trans1479,24.54,345,09:32:43
trans1480,18.369999999999997,1909,10:00:48
trans1481,17.27,1058,10:51:16
trans1482,15.25,2438,19:33:17
trans1483,19.89,2296,19:33:21
trans1484,22.5,1184,13:42:53
trans1485,23.0,1129,17:20:28
trans1486,30.5,864,13:33:58
trans1487,19.77,189,11:30:06
trans1488,19.5,2070,12:57:45
trans1489,28.369999999999997,456,17:28:52
trans1490,17.27,2172,09:16:34
trans1491,24.49,2283,17:01:59
trans1492,23.39,48,11:57:14
trans1493,14.73,1585,18:40:42
trans1494,36.25,1967,14:50:39
trans1495,23.02,417,11:37:44
trans1496,21.98,46,12:04:03
trans1497,19.02,562,18:59:59
trans1498,17.02,1122,16:43:29
trans1499,18.04,1757,19:21:15
trans1500,7.1,349,11:10:47
trans1501,26.35,900,12:32:48
trans1502,21.6,1925,16:33:23
trans1503,20.77,233,17:34:38
trans1504,17.0,1005,15:51:30
trans1505,30.5,604,19:02:25
trans1506,17.27,780,16:57:56
trans1507,15.75,252,19:28:07
trans1508,27.5,795,14:55:16
trans1509,22.619999999999997,1020,14:05:55
trans1510,36.5,935,15:01:20
trans1511,21.119999999999997,913,15:38:09
trans1512,5.77,59,15:08:32
trans1513,20.0,875,09:34:29
trans1514,18.0,572,14:47:04
trans1515,17.54,237,15:49:13
trans1516,16.27,1522,15:11:52
trans1517,18.77,1984,09:50:32
trans1518,27.02,1186,10:10:28
trans1519,22.27,2343,18:06:15
trans1520,20.48,1557,17:04:34
trans1521,20.0,379,12:09:19
